Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
4179,Susan,Mitchell,47,Male,Address_4179,Albuquerque,19458799032,susan.mitchell@kag.com,Savings,8747.91,4/21/2014,8/14/2023,4179,9/30/2023,Withdrawal,2912.64,5835.27,22,4179,4845.41,Mortgage,7.66,24,3/4/2020,Closed,4179,MasterCard,4893.58,1762.43,88.12,9/19/2023,11/16/2023,563,4179,2/20/2023,Complaint,Resolved,12/3/2023,1
4180,Elizabeth,Carter,64,Female,Address_4180,Philadelphia,19458799033,elizabeth.carter@kag.com,Savings,6036.89,10/5/2022,5/24/2023,4180,9/28/2023,Transfer,3131.5,2905.39,54,4180,16083.65,Auto,8.65,12,2/4/2022,Closed,4180,AMEX,6683.17,4958.58,247.93,9/14/2023,10/17/2023,4266,4180,11/11/2023,Suggestion,Pending,4/21/2023,1
4181,Andrew,Jackson,65,Female,Address_4181,Oklahoma City,19458799034,andrew.jackson@kag.com,Current,2606.03,3/5/2005,1/18/2023,4181,2/17/2023,Withdrawal,1308.35,1297.68,21,4181,43803.53,Mortgage,2.82,12,2/8/2022,Closed,4181,AMEX,4506.45,2760.18,138.01,12/1/2023,7/15/2023,7573,4181,2/15/2023,Praise,Resolved,8/23/2023,1
4182,Matthew,Williams,27,Other,Address_4182,Colorado Springs,19458799035,matthew.williams@kag.com,Savings,5200.69,1/9/2022,8/8/2023,4182,2/15/2023,Deposit,2190.95,3009.74,27,4182,5653.04,Auto,3.01,48,9/12/2022,Approved,4182,Visa,3050.53,3527.23,176.36,5/6/2023,6/28/2023,1506,4182,1/5/2023,Praise,Pending,6/7/2023,1
4183,Michael,Moore,49,Male,Address_4183,Sacramento,19458799036,michael.moore@kag.com,Savings,2351.12,2/5/2013,8/22/2023,4183,6/26/2023,Withdrawal,3609.52,5960.64,4,4183,36118.56,Mortgage,6.19,24,12/2/2020,Approved,4183,Visa,1389.19,1532.72,76.64,2/4/2023,1/17/2023,2937,4183,7/24/2023,Suggestion,Resolved,4/27/2023,-1
4184,Timothy,Hill,18,Male,Address_4184,San Diego,19458799037,timothy.hill@kag.com,Current,1868.7,9/7/2016,8/23/2023,4184,9/27/2023,Deposit,1136.98,731.72,99,4184,14053.66,Mortgage,2.4,60,4/23/2022,Closed,4184,AMEX,9510.09,3850.37,192.52,11/8/2023,11/29/2023,1231,4184,4/3/2023,Complaint,Pending,8/19/2023,1
4185,Donna,Rodriguez,41,Male,Address_4185,Fresno,19458799038,donna.rodriguez@kag.com,Savings,9554.7,11/12/2000,12/28/2023,4185,8/16/2023,Deposit,4182.27,13736.97,1,4185,37542.75,Personal,3.67,36,12/24/2021,Closed,4185,AMEX,3074.74,2158.39,107.92,5/27/2023,11/19/2023,822,4185,8/11/2023,Praise,Pending,5/11/2023,1
4186,Thomas,Lopez,46,Male,Address_4186,Denver,19458799039,thomas.lopez@kag.com,Savings,4733.53,5/19/2001,11/17/2023,4186,12/22/2023,Withdrawal,396.86,4336.67,4,4186,26213.17,Personal,8.31,36,4/14/2022,Rejected,4186,AMEX,5241.73,4508.19,225.41,6/30/2023,2/26/2023,7595,4186,11/18/2023,Suggestion,Pending,11/11/2023,1
4187,Barbara,Jones,60,Female,Address_4187,San Antonio,19458799040,barbara.jones@kag.com,Savings,6546.96,7/17/2017,3/21/2023,4187,9/11/2023,Deposit,2910.28,3636.68,55,4187,32192.21,Mortgage,4.01,12,2/12/2020,Approved,4187,MasterCard,1199.78,2731.22,136.56,11/3/2023,3/10/2023,3589,4187,5/15/2023,Suggestion,Pending,1/14/2023,1
4188,Nancy,Williams,24,Male,Address_4188,Milwaukee,19458799041,nancy.williams@kag.com,Savings,8746.98,11/25/2019,10/20/2023,4188,9/3/2023,Withdrawal,1904.64,10651.62,24,4188,12916.62,Auto,1.1,48,6/15/2021,Rejected,4188,AMEX,5840.1,1911.66,95.58,4/30/2023,1/10/2023,9632,4188,10/16/2023,Complaint,Resolved,5/24/2023,1
4189,Mark,Hernandez,48,Female,Address_4189,Seattle,19458799042,mark.hernandez@kag.com,Current,3289.56,8/23/2001,3/14/2023,4189,1/22/2023,Withdrawal,276.03,3565.59,29,4189,9237.81,Auto,6.86,24,6/18/2021,Closed,4189,Visa,8535.6,4121.92,206.1,7/5/2023,5/4/2023,3801,4189,5/29/2023,Praise,Resolved,5/13/2023,1
4190,Kevin,Robinson,34,Female,Address_4190,Omaha,19458799043,kevin.robinson@kag.com,Savings,7911.35,7/11/2009,12/3/2023,4190,1/22/2023,Transfer,3874.69,11786.04,22,4190,4102.12,Personal,2.63,24,5/13/2021,Closed,4190,AMEX,5122.55,3013.96,150.7,7/7/2023,9/21/2023,2903,4190,10/25/2023,Suggestion,Resolved,2/28/2023,1
4191,Matthew,Brown,47,Male,Address_4191,Columbus,19458799044,matthew.brown@kag.com,Savings,7909.39,9/18/2006,4/10/2023,4191,8/12/2023,Deposit,2737.24,5172.15,23,4191,41453.26,Personal,2.76,60,7/27/2021,Rejected,4191,AMEX,9204.49,3925.73,196.29,4/25/2023,9/29/2023,3246,4191,12/17/2023,Suggestion,Pending,7/23/2023,1
4192,Margaret,Jones,42,Female,Address_4192,Colorado Springs,19458799045,margaret.jones@kag.com,Savings,8257.72,2/21/2003,9/13/2023,4192,12/13/2023,Withdrawal,3579.48,11837.2,85,4192,35813.75,Mortgage,1.15,60,3/12/2021,Rejected,4192,Visa,2925.67,3506.6,175.33,11/17/2023,11/24/2023,4929,4192,10/3/2023,Complaint,Pending,4/12/2023,1
4193,Sandra,Smith,45,Female,Address_4193,Mesa,19458799046,sandra.smith@kag.com,Current,1975.7,12/8/2011,11/11/2023,4193,7/18/2023,Withdrawal,1906.81,3882.51,78,4193,15374.25,Auto,6.2,24,11/12/2020,Rejected,4193,MasterCard,2823.83,2369.44,118.47,1/26/2023,5/12/2023,1270,4193,5/28/2023,Complaint,Pending,5/23/2023,1
4194,Donna,Clark,53,Male,Address_4194,San Francisco,19458799047,donna.clark@kag.com,Current,9632.12,1/2/2019,12/17/2023,4194,8/19/2023,Deposit,4299.51,5332.61,8,4194,42008.75,Auto,6.06,24,7/18/2021,Closed,4194,AMEX,6387.41,3285.93,164.3,2/9/2023,8/4/2023,9855,4194,6/11/2023,Suggestion,Pending,8/14/2023,1
4195,James,Ramirez,24,Male,Address_4195,Atlanta,19458799048,james.ramirez@kag.com,Current,2820.33,1/19/2003,6/11/2023,4195,11/28/2023,Deposit,427.7,3248.03,58,4195,41851.14,Mortgage,1.87,36,10/9/2022,Approved,4195,Visa,8291.91,3790.04,189.5,10/17/2023,1/30/2023,6609,4195,9/19/2023,Complaint,Pending,9/25/2023,1
4196,Sarah,Lewis,52,Other,Address_4196,Dallas,19458799049,sarah.lewis@kag.com,Savings,7790.47,11/2/2017,10/20/2023,4196,12/2/2023,Deposit,1174.43,6616.04,80,4196,7750.2,Personal,1.45,48,6/15/2021,Closed,4196,MasterCard,1043.94,3489.17,174.46,2/10/2023,6/2/2023,9169,4196,6/5/2023,Complaint,Resolved,12/22/2023,1
4197,Betty,Moore,37,Female,Address_4197,Oklahoma City,19458799050,betty.moore@kag.com,Current,1706.83,11/28/2018,6/11/2023,4197,8/18/2023,Deposit,3975.07,5681.9,99,4197,35970.68,Auto,5.42,36,6/20/2021,Rejected,4197,MasterCard,3282.94,1610.63,80.53,5/1/2023,2/18/2023,6044,4197,11/5/2023,Suggestion,Pending,12/1/2023,1
4198,Jessica,Lopez,31,Female,Address_4198,Louisville,19458799051,jessica.lopez@kag.com,Savings,9249.85,5/12/2010,12/23/2023,4198,7/16/2023,Withdrawal,4773.85,14023.7,88,4198,15321.81,Mortgage,8.03,60,11/17/2022,Closed,4198,Visa,3236.82,1974.66,98.73,1/7/2023,3/30/2023,496,4198,2/7/2023,Complaint,Pending,9/6/2023,1
4199,Timothy,Gonzalez,67,Other,Address_4199,Oklahoma City,19458799052,timothy.gonzalez@kag.com,Current,4335.67,8/5/2015,5/9/2023,4199,8/22/2023,Deposit,4233.76,8569.43,59,4199,23892.28,Mortgage,9.58,12,6/11/2021,Rejected,4199,Visa,5606.95,4758.09,237.9,4/7/2023,5/10/2023,1304,4199,8/29/2023,Praise,Resolved,6/15/2023,1
4200,Thomas,Green,67,Other,Address_4200,Mesa,19458799053,thomas.green@kag.com,Current,6719.67,7/2/2015,11/5/2023,4200,10/18/2023,Withdrawal,1161.99,7881.66,90,4200,22077.1,Auto,1.68,24,8/4/2022,Closed,4200,AMEX,6553.07,1549.21,77.46,12/20/2023,4/8/2023,3595,4200,6/17/2023,Complaint,Resolved,4/14/2023,1
4201,Michelle,Johnson,47,Male,Address_4201,Portland,19458799054,michelle.johnson@kag.com,Savings,8516.9,3/28/2015,9/10/2023,4201,9/22/2023,Deposit,1749.21,10266.11,7,4201,30409.0,Mortgage,7.37,24,10/9/2022,Approved,4201,Visa,5884.35,4061.7,203.08,12/1/2023,7/7/2023,1031,4201,9/13/2023,Suggestion,Pending,2/24/2023,1
4202,Betty,Torres,18,Other,Address_4202,San Diego,19458799055,betty.torres@kag.com,Current,2895.63,2/2/2020,3/3/2023,4202,6/6/2023,Transfer,3829.83,6725.46,25,4202,18009.47,Mortgage,2.72,48,2/27/2022,Approved,4202,Visa,3197.06,928.55,46.43,11/23/2023,9/11/2023,958,4202,5/28/2023,Complaint,Pending,1/3/2023,1
4203,Barbara,Hall,55,Male,Address_4203,Albuquerque,19458799056,barbara.hall@kag.com,Current,3951.06,12/20/2009,5/23/2023,4203,1/27/2023,Deposit,4731.9,-780.84,45,4203,4589.44,Personal,1.31,60,8/5/2021,Rejected,4203,MasterCard,8837.35,1959.76,97.99,11/3/2023,10/14/2023,8002,4203,7/28/2023,Complaint,Resolved,8/23/2023,1
4204,Anthony,Thomas,58,Male,Address_4204,New York,19458799057,anthony.thomas@kag.com,Current,3202.55,11/20/2002,8/11/2023,4204,8/12/2023,Deposit,1453.34,4655.89,90,4204,33959.86,Personal,4.01,24,4/23/2022,Approved,4204,Visa,7969.0,1691.4,84.57,6/23/2023,2/17/2023,2108,4204,4/28/2023,Complaint,Resolved,4/4/2023,1
4205,Carol,Mitchell,42,Male,Address_4205,San Francisco,19458799058,carol.mitchell@kag.com,Current,2900.42,3/3/2019,11/3/2023,4205,7/21/2023,Withdrawal,1937.85,962.57,26,4205,48067.98,Personal,6.16,36,10/4/2022,Closed,4205,MasterCard,6722.13,3078.4,153.92,9/23/2023,7/13/2023,1895,4205,11/9/2023,Suggestion,Pending,4/26/2023,1
4206,Timothy,White,51,Female,Address_4206,Dallas,19458799059,timothy.white@kag.com,Current,5151.98,9/10/2015,1/14/2023,4206,3/30/2023,Withdrawal,124.13,5027.85,30,4206,33725.52,Personal,6.41,48,12/27/2020,Rejected,4206,AMEX,4348.47,4641.88,232.09,3/15/2023,5/4/2023,6986,4206,6/22/2023,Suggestion,Pending,12/23/2023,1
4207,Ashley,Wright,25,Female,Address_4207,Oklahoma City,19458799060,ashley.wright@kag.com,Savings,5512.78,10/28/2017,12/30/2023,4207,11/11/2023,Transfer,2526.97,8039.75,66,4207,27440.66,Auto,1.44,24,4/29/2022,Approved,4207,Visa,3952.84,3614.34,180.72,3/15/2023,1/30/2023,723,4207,9/10/2023,Suggestion,Pending,7/8/2023,1
4208,Kenneth,Perez,37,Male,Address_4208,Albuquerque,19458799061,kenneth.perez@kag.com,Savings,860.55,7/13/2011,4/8/2023,4208,6/19/2023,Transfer,449.93,1310.48,53,4208,9017.46,Personal,9.35,12,1/29/2021,Rejected,4208,Visa,7677.34,748.88,37.44,2/7/2023,8/20/2023,1179,4208,11/15/2023,Complaint,Pending,3/18/2023,1
4209,Kimberly,Scott,47,Other,Address_4209,Los Angeles,19458799062,kimberly.scott@kag.com,Current,6765.6,11/4/2009,2/28/2023,4209,10/21/2023,Deposit,437.11,6328.49,73,4209,31633.71,Auto,1.49,60,6/7/2022,Rejected,4209,AMEX,2107.4,3612.82,180.64,8/8/2023,12/2/2023,883,4209,6/27/2023,Suggestion,Pending,10/26/2023,1
4210,Paul,Hernandez,21,Female,Address_4210,Albuquerque,19458799063,paul.hernandez@kag.com,Savings,4258.01,11/3/2014,6/29/2023,4210,12/11/2023,Withdrawal,3808.97,8066.98,39,4210,30943.26,Auto,2.95,48,5/26/2021,Closed,4210,Visa,1304.63,95.19,4.76,4/4/2023,12/31/2023,2783,4210,4/20/2023,Complaint,Resolved,5/30/2023,1
4211,Jennifer,Rivera,38,Female,Address_4211,Dallas,19458799064,jennifer.rivera@kag.com,Savings,8906.34,12/29/2007,1/1/2023,4211,12/29/2023,Deposit,1726.16,7180.18,11,4211,31318.9,Auto,4.89,36,1/6/2022,Closed,4211,Visa,9711.26,3317.97,165.9,10/18/2023,9/13/2023,7822,4211,12/7/2023,Complaint,Resolved,3/7/2023,1
4212,John,Lewis,44,Other,Address_4212,Baltimore,19458799065,john.lewis@kag.com,Current,8866.67,2/26/2015,8/15/2023,4212,6/29/2023,Withdrawal,4678.84,4187.83,79,4212,44723.34,Auto,9.51,60,9/30/2020,Rejected,4212,Visa,9544.46,4392.36,219.62,11/4/2023,12/24/2023,2511,4212,4/10/2023,Suggestion,Resolved,11/9/2023,1
4213,Emily,Wright,27,Female,Address_4213,Oklahoma City,19458799066,emily.wright@kag.com,Current,7228.92,10/8/2006,5/25/2023,4213,10/27/2023,Withdrawal,3583.26,3645.66,12,4213,36099.68,Auto,9.92,24,10/7/2021,Rejected,4213,Visa,9485.03,1824.53,91.23,3/13/2023,4/2/2023,8836,4213,3/21/2023,Complaint,Pending,11/25/2023,1
4214,Emily,Mitchell,40,Other,Address_4214,Kansas City,19458799067,emily.mitchell@kag.com,Savings,8552.45,9/18/2011,11/8/2023,4214,1/23/2023,Withdrawal,1480.86,10033.31,99,4214,39386.59,Personal,1.0,12,7/5/2020,Rejected,4214,Visa,5927.81,3588.03,179.4,11/25/2023,1/17/2023,9859,4214,6/14/2023,Complaint,Resolved,8/29/2023,1
4215,Matthew,Anderson,50,Other,Address_4215,New York,19458799068,matthew.anderson@kag.com,Current,9232.89,9/13/2010,5/13/2023,4215,7/21/2023,Withdrawal,3412.59,12645.48,50,4215,16353.61,Auto,3.02,36,4/14/2021,Rejected,4215,Visa,1870.74,3160.65,158.03,9/4/2023,8/19/2023,3469,4215,3/15/2023,Praise,Resolved,7/5/2023,-1
4216,Steven,Walker,28,Female,Address_4216,Phoenix,19458799069,steven.walker@kag.com,Savings,5815.56,8/17/2012,5/25/2023,4216,11/22/2023,Transfer,4329.34,10144.9,56,4216,14248.38,Auto,5.51,60,9/5/2021,Approved,4216,MasterCard,5501.71,462.02,23.1,3/15/2023,7/18/2023,5376,4216,8/1/2023,Complaint,Pending,10/21/2023,1
4217,John,Adams,58,Other,Address_4217,Sacramento,19458799070,john.adams@kag.com,Savings,9721.87,5/20/2008,10/1/2023,4217,3/18/2023,Withdrawal,2185.83,7536.04,40,4217,11132.26,Mortgage,7.25,24,12/15/2020,Closed,4217,Visa,4240.53,1549.68,77.48,3/1/2023,3/23/2023,9288,4217,3/4/2023,Suggestion,Pending,1/18/2023,1
4218,Barbara,Green,36,Other,Address_4218,Mesa,19458799071,barbara.green@kag.com,Current,9558.45,11/1/2017,12/11/2023,4218,8/11/2023,Transfer,2813.24,6745.21,16,4218,39140.17,Personal,6.91,48,9/4/2020,Closed,4218,Visa,6212.55,3408.5,170.42,1/21/2023,2/7/2023,4126,4218,4/26/2023,Suggestion,Pending,5/11/2023,1
4219,Jessica,Nelson,28,Male,Address_4219,New York,19458799072,jessica.nelson@kag.com,Current,1187.84,7/18/2019,11/7/2023,4219,11/21/2023,Transfer,1095.27,2283.11,49,4219,35230.84,Mortgage,3.26,24,8/14/2022,Rejected,4219,AMEX,9097.18,144.26,7.21,3/30/2023,11/12/2023,6781,4219,8/27/2023,Suggestion,Pending,4/13/2023,1
4220,Jessica,Thomas,21,Male,Address_4220,Columbus,19458799073,jessica.thomas@kag.com,Savings,5275.27,3/6/2022,2/16/2023,4220,7/7/2023,Deposit,2017.02,3258.25,32,4220,17762.6,Personal,2.78,48,3/5/2021,Approved,4220,Visa,5204.07,2744.45,137.22,10/31/2023,8/20/2023,2955,4220,1/15/2023,Suggestion,Pending,12/4/2023,1
4221,Kevin,Martinez,40,Female,Address_4221,Dallas,19458799074,kevin.martinez@kag.com,Savings,1233.23,8/4/2020,7/27/2023,4221,9/8/2023,Deposit,2899.46,-1666.23,82,4221,7914.2,Personal,1.13,48,9/18/2022,Rejected,4221,AMEX,8354.9,2727.16,136.36,8/11/2023,2/25/2023,5821,4221,2/22/2023,Suggestion,Pending,6/6/2023,1
4222,Margaret,Carter,22,Other,Address_4222,Baltimore,19458799075,margaret.carter@kag.com,Current,6872.92,6/8/2007,8/27/2023,4222,5/11/2023,Transfer,3081.24,9954.16,45,4222,42486.7,Auto,8.59,24,9/6/2022,Closed,4222,AMEX,5412.87,3907.07,195.35,7/3/2023,6/5/2023,6118,4222,1/29/2023,Suggestion,Pending,9/24/2023,1
4223,Richard,Young,66,Female,Address_4223,Las Vegas,19458799076,richard.young@kag.com,Current,7676.23,6/26/2020,8/30/2023,4223,1/23/2023,Transfer,3602.97,4073.26,85,4223,19829.62,Mortgage,4.41,12,8/8/2020,Approved,4223,AMEX,9563.42,4885.05,244.25,1/19/2023,5/15/2023,2198,4223,3/24/2023,Suggestion,Pending,6/8/2023,1
4224,John,Johnson,67,Female,Address_4224,Houston,19458799077,john.johnson@kag.com,Current,8858.31,12/7/2015,4/14/2023,4224,2/6/2023,Transfer,4787.19,13645.5,80,4224,10297.71,Mortgage,8.78,48,1/4/2021,Approved,4224,AMEX,5245.69,246.72,12.34,1/30/2023,6/16/2023,8525,4224,8/9/2023,Complaint,Pending,6/19/2023,1
4225,Margaret,White,22,Male,Address_4225,Columbus,19458799078,margaret.white@kag.com,Current,6535.09,7/6/2014,10/4/2023,4225,1/18/2023,Withdrawal,4194.3,2340.79,71,4225,8076.12,Auto,3.91,48,9/8/2021,Rejected,4225,MasterCard,7401.14,460.8,23.04,3/22/2023,10/26/2023,3629,4225,11/22/2023,Suggestion,Pending,4/28/2023,1
4226,Timothy,Thompson,35,Other,Address_4226,Boston,19458799079,timothy.thompson@kag.com,Current,4594.53,6/20/2007,6/6/2023,4226,12/21/2023,Withdrawal,4259.42,335.11,5,4226,46064.31,Mortgage,7.8,24,7/30/2020,Closed,4226,MasterCard,5116.7,1538.35,76.92,11/25/2023,2/4/2023,1631,4226,12/13/2023,Suggestion,Resolved,11/3/2023,1
4227,David,Johnson,34,Female,Address_4227,Houston,19458799080,david.johnson@kag.com,Current,1643.78,8/25/2006,7/7/2023,4227,9/18/2023,Transfer,2791.99,4435.77,44,4227,7378.0,Personal,1.63,48,6/26/2020,Approved,4227,Visa,4626.58,2872.86,143.64,1/19/2023,1/8/2023,2788,4227,9/25/2023,Complaint,Pending,7/24/2023,1
4228,Emily,Nguyen,20,Female,Address_4228,Boston,19458799081,emily.nguyen@kag.com,Savings,1338.53,4/2/2009,6/23/2023,4228,2/10/2023,Transfer,729.43,609.1,41,4228,18624.0,Personal,8.3,36,5/24/2020,Approved,4228,AMEX,7737.92,95.74,4.79,5/10/2023,4/19/2023,747,4228,3/15/2023,Suggestion,Pending,10/26/2023,1
4229,William,Walker,60,Male,Address_4229,Jacksonville,19458799082,william.walker@kag.com,Savings,4908.11,8/23/2012,4/10/2023,4229,12/14/2023,Transfer,3181.11,1727.0,97,4229,31977.38,Personal,9.02,60,8/29/2022,Closed,4229,MasterCard,7705.79,1455.91,72.8,5/26/2023,7/2/2023,4315,4229,8/6/2023,Suggestion,Resolved,12/17/2023,1
4230,Linda,Flores,66,Male,Address_4230,Sacramento,19458799083,linda.flores@kag.com,Current,8342.22,12/10/2005,1/10/2023,4230,12/4/2023,Deposit,2037.23,10379.45,95,4230,20995.74,Personal,3.38,24,8/30/2021,Approved,4230,MasterCard,2955.23,599.86,29.99,7/13/2023,11/20/2023,3189,4230,1/25/2023,Suggestion,Pending,9/11/2023,1
4231,Steven,Sanchez,25,Male,Address_4231,San Antonio,19458799084,steven.sanchez@kag.com,Savings,7532.12,4/26/2017,3/25/2023,4231,3/13/2023,Deposit,168.89,7363.23,85,4231,24395.56,Auto,2.28,36,6/22/2021,Approved,4231,MasterCard,4683.84,3136.34,156.82,10/10/2023,1/21/2023,3424,4231,10/10/2023,Suggestion,Pending,4/7/2023,1
4232,Daniel,Lewis,57,Female,Address_4232,San Jose,19458799085,daniel.lewis@kag.com,Savings,8819.94,11/8/2014,2/22/2023,4232,5/20/2023,Withdrawal,982.32,7837.62,67,4232,40328.47,Auto,2.77,48,12/17/2022,Rejected,4232,Visa,1077.18,3565.98,178.3,8/15/2023,8/19/2023,3674,4232,4/20/2023,Praise,Pending,4/22/2023,1
4233,Matthew,Williams,40,Other,Address_4233,Houston,19458799086,matthew.williams@kag.com,Savings,8128.8,9/1/2007,5/7/2023,4233,8/2/2023,Withdrawal,3797.78,4331.02,74,4233,49962.49,Auto,8.81,48,8/4/2022,Approved,4233,Visa,1165.86,109.91,5.5,2/21/2023,5/31/2023,3859,4233,6/26/2023,Praise,Pending,10/9/2023,1
4234,Linda,Wilson,40,Male,Address_4234,Mesa,19458799087,linda.wilson@kag.com,Savings,2134.12,4/22/2006,5/15/2023,4234,1/6/2023,Deposit,3158.72,5292.84,75,4234,23893.67,Mortgage,3.58,48,11/17/2021,Approved,4234,MasterCard,2304.31,4676.89,233.84,1/15/2023,8/26/2023,8639,4234,3/27/2023,Suggestion,Pending,6/4/2023,1
4235,Brian,Harris,19,Male,Address_4235,Columbus,19458799088,brian.harris@kag.com,Savings,2083.21,7/31/2000,10/13/2023,4235,4/29/2023,Withdrawal,4892.37,-2809.16,22,4235,19562.52,Mortgage,3.08,60,12/16/2022,Closed,4235,Visa,7865.99,3683.87,184.19,11/4/2023,7/14/2023,8689,4235,7/6/2023,Suggestion,Pending,11/8/2023,1
4236,Lisa,Mitchell,56,Other,Address_4236,Seattle,19458799089,lisa.mitchell@kag.com,Savings,4634.33,9/3/2013,12/15/2023,4236,3/10/2023,Withdrawal,4617.99,9252.32,17,4236,20931.38,Mortgage,9.81,12,3/28/2022,Closed,4236,AMEX,1678.4,1648.42,82.42,11/16/2023,1/31/2023,9058,4236,10/22/2023,Complaint,Pending,2/3/2023,1
4237,Patricia,Smith,38,Female,Address_4237,San Diego,19458799090,patricia.smith@kag.com,Savings,1992.44,8/13/2003,2/24/2023,4237,3/18/2023,Transfer,2975.35,-982.91,89,4237,19086.32,Mortgage,7.03,24,12/11/2020,Closed,4237,Visa,9465.42,3611.36,180.57,10/30/2023,2/13/2023,8100,4237,4/9/2023,Suggestion,Resolved,3/31/2023,1
4238,Michelle,Williams,69,Female,Address_4238,Albuquerque,19458799091,michelle.williams@kag.com,Savings,1956.0,3/1/2022,9/1/2023,4238,10/3/2023,Transfer,783.16,2739.16,92,4238,24214.8,Auto,8.49,36,10/6/2020,Approved,4238,AMEX,2741.98,2278.39,113.92,3/19/2023,3/13/2023,3389,4238,3/6/2023,Complaint,Pending,2/27/2023,1
4239,Michael,Sanchez,41,Other,Address_4239,Portland,19458799092,michael.sanchez@kag.com,Current,2751.01,10/24/2018,3/6/2023,4239,12/17/2023,Deposit,1688.37,1062.64,50,4239,17322.3,Mortgage,7.72,12,11/19/2020,Approved,4239,Visa,8977.73,3390.92,169.55,9/18/2023,3/19/2023,1994,4239,6/3/2023,Complaint,Resolved,8/17/2023,1
4240,Mark,Moore,55,Male,Address_4240,Atlanta,19458799093,mark.moore@kag.com,Current,323.42,4/29/2003,1/21/2023,4240,4/2/2023,Transfer,1172.72,-849.3,84,4240,23668.21,Mortgage,4.37,24,4/6/2021,Rejected,4240,AMEX,9554.05,2109.73,105.49,6/12/2023,6/4/2023,5503,4240,8/30/2023,Praise,Resolved,10/15/2023,1
4241,Kenneth,Rodriguez,37,Other,Address_4241,El Paso,19458799094,kenneth.rodriguez@kag.com,Current,5756.29,2/16/2022,9/20/2023,4241,6/2/2023,Withdrawal,2357.88,8114.17,94,4241,47327.4,Mortgage,8.76,48,3/17/2020,Closed,4241,Visa,4846.64,2209.57,110.48,7/4/2023,5/2/2023,1192,4241,4/16/2023,Praise,Resolved,9/19/2023,1
4242,Mark,Nguyen,67,Female,Address_4242,San Antonio,19458799095,mark.nguyen@kag.com,Current,4026.41,10/12/2022,10/27/2023,4242,1/18/2023,Transfer,4004.86,8031.27,31,4242,15024.45,Personal,6.29,48,2/10/2021,Rejected,4242,Visa,5704.52,944.26,47.21,4/20/2023,11/1/2023,9466,4242,1/12/2023,Suggestion,Pending,6/18/2023,1
4243,Kimberly,Thompson,56,Female,Address_4243,Fort Worth,19458799096,kimberly.thompson@kag.com,Savings,2450.22,3/26/2015,11/20/2023,4243,11/19/2023,Withdrawal,4111.02,6561.24,13,4243,32941.86,Auto,6.92,36,2/19/2022,Closed,4243,AMEX,3886.24,4335.68,216.78,12/18/2023,6/2/2023,3190,4243,4/21/2023,Suggestion,Resolved,9/2/2023,1
4244,Kimberly,Lee,67,Male,Address_4244,Boston,19458799097,kimberly.lee@kag.com,Current,1428.82,12/30/2008,12/25/2023,4244,2/4/2023,Deposit,898.55,530.27,74,4244,24859.75,Auto,3.93,12,10/16/2022,Closed,4244,AMEX,9095.98,4565.28,228.26,11/28/2023,3/6/2023,4867,4244,8/27/2023,Suggestion,Resolved,1/17/2023,1
4245,Betty,Smith,44,Male,Address_4245,Chicago,19458799098,betty.smith@kag.com,Current,4612.92,12/21/2020,9/5/2023,4245,4/12/2023,Transfer,2749.95,1862.97,51,4245,36887.42,Auto,9.83,48,5/8/2020,Rejected,4245,AMEX,5589.49,1995.42,99.77,8/9/2023,4/10/2023,8006,4245,9/8/2023,Complaint,Resolved,3/28/2023,1
4246,Richard,Lee,61,Other,Address_4246,Detroit,19458799099,richard.lee@kag.com,Savings,6059.39,11/16/2004,5/23/2023,4246,9/28/2023,Deposit,3386.9,9446.29,33,4246,24142.31,Personal,8.69,60,9/6/2020,Closed,4246,MasterCard,9834.0,1935.49,96.77,10/3/2023,4/30/2023,2586,4246,9/23/2023,Complaint,Pending,2/9/2023,1
4247,Joseph,Clark,56,Female,Address_4247,Houston,19458799100,joseph.clark@kag.com,Current,9735.45,5/4/2017,4/8/2023,4247,11/3/2023,Transfer,1989.19,7746.26,20,4247,8866.57,Auto,2.33,24,7/9/2020,Closed,4247,Visa,9720.5,790.82,39.54,4/15/2023,8/4/2023,1953,4247,4/1/2023,Praise,Pending,2/1/2023,1
4248,Daniel,Adams,24,Female,Address_4248,Mesa,19458799101,daniel.adams@kag.com,Current,2612.86,1/12/2005,1/2/2023,4248,10/4/2023,Transfer,4528.13,7140.99,48,4248,43748.52,Auto,2.83,36,1/27/2020,Closed,4248,Visa,9569.47,1621.15,81.06,10/31/2023,2/11/2023,4164,4248,7/9/2023,Praise,Pending,10/15/2023,1
4249,Amanda,Garcia,50,Other,Address_4249,Charlotte,19458799102,amanda.garcia@kag.com,Savings,360.72,9/6/2006,12/23/2023,4249,9/16/2023,Transfer,1801.51,-1440.79,78,4249,34112.59,Auto,7.74,60,4/28/2022,Approved,4249,MasterCard,4206.34,4010.36,200.52,7/14/2023,12/12/2023,8729,4249,7/27/2023,Complaint,Resolved,8/18/2023,-1
